TCGA.BJ.A290,0,0.5242908259249696,0.5255768198891074,0.13175203336048535,0.4485185986159169,0.4848509670079636,0.0,0.0,0.4844643354247413,0.34392177635749455,0.35477786802869055,0.482671343886681,0.2507953729089391,0.3209562485633285,0.13663680353318663,0.4132319439757003,0.6000582889542432,0.25648924289098074,0.6139692618515044,0.5674792713437959,0.43714085129618563,0.5061824489614376,0.5658078399441664,0.632457712312601,0.3967531155271135,0.7522038567493113,0.37264741230841647,0.04097541067238056,0.5161558863957563,0.2908660672030289,0.4521787709497207,0.4554139227268873,0.404333356652442,0.22442851303336167,0.8930931216428197,0.2304644043297847,0.5974235104669885,0.5628850147461739,0.8399921372057596,0.6256341356065697,0.15716436473129541,0.6292885226477084,0.11195582645266122,0.6398907486518662,0.6300135353447147,0.6263133297561143,0.26692623211630695,0.8929557557031095,0.3083531874954876
TCGA.BJ.A291,1,0.8387251466302703,0.5252727597925237,0.7520212028740592,0.5286764705882353,0.7766097838452787,0.906970004347196,0.7806179594923344,0.46529904280605583,0.3375739208211398,0.35468149840990143,0.13687529140116791,0.21148855689298762,0.45424871657344257,0.18921222091308568,0.3634724097198785,0.6569430092997379,1.0,0.7003391298073453,0.13315964683745826,0.6623937179853873,0.24271671929902597,0.2526462719553329,0.8352419249093055,0.267510946446615,0.23439853076216716,0.9211488185951999,0.7958779716355472,1.0,0.25965667082562494,0.7411652035115721,0.40852434922698655,0.19496107374501556,0.5617866239034053,0.6901744545324904,0.15764898860711182,0.7401816067275004,0.7572552920440465,0.77984176126591,0.5873890986587598,0.0,0.5516597547620329,0.8079171231315574,0.48569577701519706,0.7506614853949264,1.0,0.546024656789295,0.8041713233843927,0.3377517868745938
TCGA.CE.A13K,1,0.7800361503559703,0.7102307279556431,0.7006431376363171,0.570977508650519,0.7888054607508532,0.5270612954644256,0.0801806365082649,0.629842180774749,0.4108130639040614,0.44754050965761244,0.785351124530983,0.3569721582828743,0.4526702934641024,0.34896886972115393,0.37934525818427267,0.523991203666905,0.47862691915906785,0.7024947687423335,0.5211628724438103,0.7235757559998959,0.36437530578659444,0.5162556705827616,0.7396302285939071,0.5423913775682049,0.580808080808081,0.6682402210410237,0.37696153453729214,0.47278957659768067,0.3826700511982103,0.6713966480446928,0.38873971905825183,0.5173644077112961,0.6355689714806779,0.8603983457717356,0.45394528490340813,0.4773662551440328,0.570022511910371,0.7908496732026145,0.560494799508907,0.34219196613645786,0.5563634405127377,0.37124749097486204,0.5408992226346383,0.7152600096057284,0.5864850362626138,0.4448288430053283,0.8067845638025112,0.3963323947729404
TCGA.DJ.A2PR,1,0.4790414007648136,0.18454659273832957,0.6935795654869731,0.26922577854671276,0.7898612059158133,0.29738443703811046,0.0,0.6371442643311421,0.5848624052380663,0.4482426311659347,0.8323305432827871,0.4870907678097556,0.5782085663933799,0.5229234747941816,0.2865655585555181,0.5664626553268157,0.33669198954357454,0.7056696009813117,0.26405516613940416,0.7299981798798723,0.18897611528710587,0.682854484122368,0.41752261899558546,0.45502189289323003,0.7530027548209368,0.589760745393946,0.4026936026936026,0.27007143825140834,0.40428516112377916,0.2141260973663208,0.6309035923235636,0.6201816891696066,0.19796874508694148,0.8179208061986026,0.3573128050216408,0.46039094650205736,0.2290979529867545,0.31285730666535627,0.34242164516203777,0.25356199951997554,0.25410674853234233,0.27232021410347845,0.3834477204286014,0.5961664410775882,0.21175981860038423,0.6328151666444898,0.9210850700151206,0.44900729189228206
TCGA.E3.A3E5,0,0.5707944471085863,0.5685029511715257,0.6594166778111435,0.34098183391003456,0.6519863481228668,0.4344479061005652,0.0,0.5276772521895543,0.43025608517068,0.311246334512714,0.8506027841300152,0.2589616901491051,0.39368630756263895,0.3274570393259676,0.36700556868039147,0.5484195744906339,0.5792393318687792,0.6847626091348582,0.36423505572441744,0.45443199251150573,0.3536560957167638,0.7744852855647321,0.6964465230123695,0.4029100707308858,0.704315886134068,0.35585870225129784,0.21938577696153466,0.5258745861808608,0.4595275997074389,0.5287470071827612,0.5774285633532125,0.42611007285555813,0.4890104707103104,0.8962684793459142,0.32200540817072276,0.5316022544283412,0.5421007626127775,0.7122544924402509,0.6660566610299059,0.17963823612838473,0.5695229888152815,0.24934379342543508,0.48839204426080257,0.7659171287604245,0.5394042199643433,0.48105615754427167,0.8569291959765959,0.35562775250884404
TCGA.EL.A3CR,0,0.7054852631967242,0.5102486138436775,0.607710357069043,0.5274113321799307,0.7723321956769056,0.8623387914794958,0.12720890911814856,0.5897770830210495,0.540809503547331,0.6969037818191831,0.7102417797118182,1.0,0.7341199908053024,0.43317104980400006,0.31752024974687815,0.5576398272527356,0.484505590260306,0.7056966592106211,0.6577652337530758,0.4301463896617179,0.33375216830494153,0.5162847504943585,0.7017352156999868,1.0,0.774058769513315,0.7452204834652888,0.48421589633710826,0.6550055175885234,0.5364711956287915,0.7335993615323224,0.7859020378169073,0.7367106065300167,0.6021444517812785,0.7824119408660932,0.3247988176731873,0.5601404544641261,0.6242430588276355,0.728225793241273,0.6207463689221432,0.2749449062861382,0.7367372219529272,0.3367203640935527,0.6624938721198964,0.6986857616906084,0.7686462534401882,0.5766171255344136,0.8516287555058837,1.0
TCGA.EL.A3CS,0,0.37410700013525644,0.2033446610624219,0.6990626481708874,0.5729455017301038,0.5622025028441411,0.3871540356470076,0.5291750790106371,0.5922824899890791,0.2784285801123683,0.23956110522185667,0.5262538575964123,0.33508290937880286,0.6407631599111179,0.19790439351162292,0.2481226797165035,0.4945287867949022,0.4071010419607025,0.68570062775092,0.4587494572297004,0.4775475181361971,0.5366165547302407,0.5307374665581016,0.588968049302854,0.3047625463118896,0.8080532598714417,0.487442540484952,0.46297316600346905,0.26370201149981604,0.7283311104418535,0.46873104549082206,0.5611769028574659,0.41298807727286363,0.46448448259598146,0.7932214669392023,0.035835221320860436,0.46329844337090725,0.31237457026682725,0.6008485265451209,0.3789061595126132,0.0,0.39932855783558635,0.21786058275555298,0.49404720218502685,0.7767279395712352,0.509978709777924,0.4460379628933256,0.8133669712707908,0.29710490217312824
TCGA.EL.A3CY,1,0.6776716219705633,0.6006260060812021,0.5749455946895554,0.3997621107266435,0.9237770193401592,0.6379510215910739,0.15994749270533848,0.5196685153857684,0.8250649113818526,0.8426284125170369,0.6138629248906554,0.9047311859486562,0.7845835568155698,0.8041704643976614,0.6976776071549106,0.4619134673979281,0.5401504645254721,0.646502272891262,0.647540475156628,0.5810863516992121,0.27694257883734386,0.19594044434104926,0.8799991258359195,0.8140653418659483,0.773324150596878,0.5022736002180672,0.20840730537700233,0.6283662129982768,0.6171234350126921,0.9129130087789306,0.41313134168056315,1.0,0.6112945319623937,0.7420164472120548,0.9034162423769966,0.297861871533369,0.5798823796310837,0.6778711484593838,0.19479255947554946,0.26981737252078286,0.8004165095779249,0.33547044680866706,0.914892499474753,0.6859450726978998,0.625690201305108,0.6629968817434467,0.7736259943461968,0.8464226409645511
TCGA.EL.A3D0,0,0.5503707255892878,0.5865319263101413,0.33017640693956446,0.3642084775086505,0.730575654152446,0.40215186204897846,0.0,0.748452857662905,0.3561919813819394,0.3256742431543153,0.9296196798472506,0.3268286246279708,0.3863611983756034,0.18552934812410612,0.2624029699628755,0.5870227591871339,0.3063290828536715,0.830714698030161,0.5968612368959743,0.49395460100366645,0.34377084908597605,0.7364196812841689,0.8209056339874995,0.4723071741327047,0.801386593204775,0.4503215254804296,0.5017855320885622,0.5746810446634268,0.41143570107129024,0.3953072625698324,0.5090302704841582,0.4728915361629406,0.6867119454139547,0.8985786946808004,0.32284180694617,0.5729558060475936,0.5485576671378461,0.7557783347257031,0.5767333039912902,0.0,0.6622322759016892,0.15837187244961734,0.6908922193430911,0.609064314718596,0.547712599311097,0.22233921308857818,0.8994559857997501,0.3782831564507977
TCGA.EL.A3D5,1,0.8776421114758935,0.4010552673940262,0.7453223590628912,0.2184904844290657,0.34096928327645043,0.7262172148963918,0.06268771714548659,0.8949013897513866,0.1575153920300112,0.0,0.7120623431984194,0.09881683698154153,0.1433300130258217,0.12083824259535085,0.19195072561592982,0.8080968656439605,0.5469618684110406,0.5555595641821198,0.4193081487914315,0.6653059101900725,0.6247498109682873,0.8866755845062232,0.7582280694086277,0.156483664533513,0.2288980716253443,0.3350060092430831,0.5491684521987552,0.5038042320871972,0.9169212235942005,0.4072466081404629,0.7779881857494139,0.18396777965441088,0.43181460868471544,0.6953748158007321,0.09541442341266941,0.6349302200751474,0.3926321484040976,0.6477304372041215,0.4044337371725082,0.0,0.4390585447298969,0.7138792285804615,0.5187688213460326,0.7984543509583897,0.5485607463694113,0.7979207766136543,0.8073187167181646,0.18261497364811197
