TCGA-69-7980-01A-11R-2187-07,0, 0.8093697230784521, 0.604509528434723, 0.576957332970223, 0.5317047799991876, 0.4834666983866617, 0.6227258098491637, 0.5380666989535471, 0.6100904783245021, 0.6672985100687319, 0.0, 0.289198095710823, 0.5756288697779165, 0.7913445825864962, 0.6989162253187978, 0.7210213536327666, 0.5812891823410515, 0.5794869300075604, 0.438559473015651, 0.741970994039969, 0.6314564549084764, 0.7197007098012184, 0.6406683154862204, 0.545982384443327, 0.7961164854152966, 0.3595248792395976, 0.6236530542851672, 0.446736847021571, 0.32532095105057135, 0.7499234777909899
TCGA-55-1592-01A-01R-0946-07,0, 0.6819423928181344, 0.38079303382085783, 0.6047113566279568, 0.5646127833156215, 0.5297992192369341, 0.6207834917220414, 0.7061164096816025, 0.7113491498328226, 0.6255380077659491, 0.6269807843994475, 0.5533038455691188, 0.5605829915676235, 0.723894694191297, 0.7124911814445477, 0.5765748156397247, 0.6867902889319167, 0.7961359597898283, 0.544018998017821, 0.8304396853744554, 0.43243292722195337, 0.6804520558153401, 0.5275862030971559, 0.6189785077325262, 0.7395912859186556, 0.655707200638241, 0.46675407937919366, 0.49742288653021494, 0.2980960848478642, 0.585668824348041
TCGA-55-7727-01A-11R-2170-07,0, 0.7153740310230747, 0.44992288224473204, 0.30226323777818714, 0.4271351676933559, 0.4414181713621768, 0.27866580313514644, 0.25573206696821255, 0.6056496677347243, 0.5390899037891203, 0.0, 0.1013290271633428, 0.5071692750921762, 0.46648511140270243, 0.4618171233014194, 0.6422239372701002, 0.44287578346577394, 0.3585425975456123, 0.5493047009497214, 0.49037734502701896, 0.6649111153055706, 0.5135407601198351, 0.4679012735625227, 0.18681857770710283, 0.4424862021706116, 0.26334721476234557, 0.23309330267346703, 0.5280296393516747, 0.34798507434264375, 0.5410900074038602
TCGA-55-6972-01A-11R-1949-07,0, 0.35869808356328237, 0.17446296058210586, 0.04961980528208157, 0.5621648696534867, 0.0436268865364469, 0.14851182347391292, 0.229100059844001, 0.0, 0.0, 0.15056881684974274, 0.30398708788317824, 0.0, 0.0, 0.0, 0.14450382375526813, 0.0, 0.6503333399008421, 0.39428576187532266, 0.38730021130553327, 0.2398467760023859, 0.10174815496927389, 0.8522667840967019, 0.18681857770710283, 0.3929669863218033, 0.1797624396197988, 0.19647945960514032, 0.2644507729242072, 0.0, 0.27506466182324907
TCGA-44-2668-11A-01R-1758-07,1, 0.6772100241601823, 0.5734247328066812, 0.6817169641002042, 0.7839207661338863, 0.5082240371623605, 0.5996514003247903, 0.8110801154753162, 0.6749952850980793, 0.6366693180766474, 0.6241254285969153, 0.30398708788317824, 0.4857846292209506, 0.8915986350822286, 0.7519088640276105, 0.7232814211018602, 0.9354169846629526, 0.6165261599659759, 0.7267650737033291, 0.7747765795390751, 0.8304549853753983, 0.6391588199077907, 0.6273097919901747, 0.8518905619766647, 0.6854072874964084, 0.3923599858758954, 0.46502577274956614, 0.59852365054495, 0.21835143604603896, 0.7614748802110147
TCGA-49-AARE-01A-11R-A41B-07,0, 0.7566431013586854, 0.44992288224473204, 0.510251948881264, 0.5147039616082283, 0.45105224588937387, 0.7391793488996199, 0.44742871832411885, 0.6014026817896456, 0.2642175101829091, 0.0, 0.1794784046431657, 0.6537898072095693, 0.6077833099382705, 0.7035472445638988, 0.7881373719574554, 0.29043625252216704, 0.7845874430279165, 0.38464366619184065, 0.25933279901272654, 0.5700028278646521, 0.6000703058949608, 0.22229649847434, 0.6231468569069416, 0.33235404534437774, 0.1797624396197988, 0.47936346546964004, 0.3218502460723442, 0.34798507434264375, 0.6017329218845178
TCGA-86-7713-01A-11R-2066-07,0, 0.5990330505421074, 0.40732172875860445, 0.6122267721877829, 0.743386056049566, 0.43119827283881584, 0.45385690136814105, 0.5391563163176977, 0.3026313564322475, 0.740347664411007, 0.22057933031675586, 0.4627620632024233, 0.5389583034957113, 0.5605787535273917, 0.8811526970049334, 0.7816077118288526, 0.48173521409604936, 0.3593013220800336, 0.4072498901721069, 0.7050341643448114, 0.5241623196911175, 0.5423502085224052, 0.9432103445920237, 0.18681857770710283, 0.8052167958602009, 0.1797624396197988, 0.5062187690965207, 0.3143347264149011, 0.0, 0.46875353590090896
TCGA-55-7913-01B-11R-2241-07,0, 0.6980949035456394, 0.38079303382085783, 0.2592152943013197, 0.718605391268255, 0.8110978048508102, 0.4221703362867707, 0.5178930190559174, 0.48337235764825714, 0.6766863142401071, 0.5089585815758877, 0.4219423002885484, 0.5132608902323561, 0.48212217701257964, 0.7222117339442167, 0.5258878810637081, 0.5126705755871922, 0.544047200769908, 0.6192799124047618, 0.48094334683924966, 0.3321390827381527, 0.5941127573484076, 0.9166694518348318, 0.7282307010261145, 0.8828438395056909, 0.5509799229865879, 0.8199634983736389, 0.6238658445020434, 0.47436898407061895, 0.5558109939288669
TCGA-44-A47G-01A-21R-A24H-07,0, 0.826394123846066, 0.5233888927537048, 0.490994384310816, 0.5914659155562266, 0.5249339575907893, 0.5221015029460709, 0.5074334186851804, 0.6590810358985708, 0.6355544219125835, 0.388302226599746, 0.23657465389724494, 0.674597028948902, 0.7642590290459784, 0.634561559506322, 0.8560648481101006, 0.6848486364577903, 0.5972019829554407, 0.6530010063458589, 0.6995648559643939, 0.749090047021793, 0.7511924278998632, 0.47880190145573076, 0.45554080302002264, 0.482177298979166, 0.3595248792395976, 0.5825255252438403, 0.7105141755370771, 0.5485182369766661, 0.7667238523682658
TCGA-44-2662-01B-02R-A277-07,0, 0.39689272269103093, 0.40732172875860445, 0.4843454153602715, 0.43234346172204985, 0.7074152075872935, 0.747551959071312, 0.24829203353650556, 0.3382513834974389, 0.6215214555890948, 0.4517064600490629, 0.27157636278619096, 0.5378242350045225, 0.3505185056660087, 0.9434753141958696, 0.37776826298809, 0.5650402575280055, 0.3717407577044602, 0.4499218622732733, 0.29481368507545197, 0.41035311433640104, 0.45326926847270765, 0.3303876660266289, 0.3164193236092593, 0.5571628078795543, 0.0, 0.33730042022248885, 0.3143347264149011, 0.49703312617046036, 0.30647312711260905
