CELL NAME,BASAL EPITHELIAL CELL
CELL NAME,LUMINAL EPITHELIAL CELL
CELL NAME,LUMINAL PROGENITOR CELL
BASAL EPITHELIAL CELL,CELL NAME
BASAL EPITHELIAL CELL,LUMINAL EPITHELIAL CELL
BASAL EPITHELIAL CELL,LUMINAL PROGENITOR CELL
LUMINAL EPITHELIAL CELL,CELL NAME
LUMINAL EPITHELIAL CELL,BASAL EPITHELIAL CELL
LUMINAL EPITHELIAL CELL,LUMINAL PROGENITOR CELL
LUMINAL PROGENITOR CELL,CELL NAME
LUMINAL PROGENITOR CELL,BASAL EPITHELIAL CELL
LUMINAL PROGENITOR CELL,LUMINAL EPITHELIAL CELL
